X (nmi), Y(nmi),MCI_2010 POP,MCI_2010 HU
4.64,-3.44,1.5125,0.60498
4.72,-3.44,1.5125,0.60498
4.8,-3.44,1.5125,0.60498
4.88,-3.44,1.5125,0.60498
4.96,-3.44,1.246,0.48486
5.04,-3.44,0.85629,0.30922
5.12,-3.44,0.85629,0.30922
5.2,-3.44,0.85629,0.30922
5.28,-3.44,0.85629,0.30922
5.36,-3.44,0.85629,0.30922
5.44,-3.44,0.85629,0.30922
5.52,-3.44,0.85629,0.30922
5.6,-3.44,0.85629,0.30922
5.68,-3.44,0.85629,0.30922
5.76,-3.44,0.85629,0.30922
5.84,-3.44,0.85629,0.30922
5.92,-3.44,0.85629,0.30922
6,-3.44,0.85629,0.30922
-6,-3.36,0,0
-5.92,-3.36,0,0
-5.84,-3.36,0,0
-5.76,-3.36,3.7292,0.32095
-5.68,-3.36,14.479,1.2461
-5.6,-3.36,16.064,1.3826
-5.52,-3.36,16.064,1.3826
-5.44,-3.36,15.695,2.5502
-5.36,-3.36,22.02,7.2867
-5.28,-3.36,18.585,6.1331
-5.2,-3.36,11.14,3.6762
-5.12,-3.36,7.48,2.4684
-5.04,-3.36,3.1229,1.0306
-4.96,-3.36,19.484,6.4296
-4.88,-3.36,19.734,6.5121
-4.8,-3.36,19.734,6.5121
-4.72,-3.36,19.734,6.5121
-4.64,-3.36,9.1997,3.1022
-4.56,-3.36,11.303,4.2194
-4.48,-3.36,15.496,5.7809
-4.4,-3.36,15.496,5.7809
-4.32,-3.36,15.496,5.7809
-4.24,-3.36,15.496,5.7809
-4.16,-3.36,13.14,5.1083
-4.08,-3.36,12.088,5.6804
-4,-3.36,12.423,6.0745
-3.92,-3.36,11.06,5.5709
-3.84,-3.36,11.06,5.5709
-3.76,-3.36,11.06,5.5709
-3.68,-3.36,11.06,5.5709
-3.6,-3.36,25.248,10.486
-3.52,-3.36,31.55,12.669
-3.44,-3.36,31.555,12.678
-3.36,-3.36,37.519,16.276
-3.28,-3.36,48.933,15.966
-3.2,-3.36,50.21,19.175
-3.12,-3.36,52.735,19.835
-3.04,-3.36,51.808,19.491
-2.96,-3.36,51.363,19.485
-2.88,-3.36,54.684,19.474
-2.8,-3.36,39.139,20.536
-2.72,-3.36,45.774,22.71
-2.64,-3.36,33.862,15.566
-2.56,-3.36,13.445,6.4924
-2.48,-3.36,4.5211,1.6657
-2.4,-3.36,7.3284,3.4937
-2.32,-3.36,32.167,10.414
-2.24,-3.36,5.4992,1.9553
-2.16,-3.36,25.315,20.911
-2.08,-3.36,3.469,1.5121
-2,-3.36,4.1957,1.4918
-1.92,-3.36,6.3877,4.8859
-1.84,-3.36,45.564,34.852
-1.76,-3.36,54.072,41.36
-1.68,-3.36,10.005,7.6524
-1.6,-3.36,3.6122,2.7629
-1.52,-3.36,0,0
-1.44,-3.36,0,0
-1.36,-3.36,0,0
-1.28,-3.36,0,0
-1.2,-3.36,0,0
-1.12,-3.36,0,0
-1.04,-3.36,0,0
-0.96,-3.36,0,0
-0.88,-3.36,0.022314,0.0074379
-0.8,-3.36,0.45856,0.15285
-0.72,-3.36,0.74264,0.24617
-0.64,-3.36,1.4102,0.4654
-0.56,-3.36,2.0663,0.68085
-0.48,-3.36,2.72,0.896
-0.4,-3.36,3.3784,1.1118
-0.32,-3.36,4.0345,1.3272
-0.24,-3.36,4.6906,1.5427
-0.16,-3.36,5.3465,1.7581
-0.08,-3.36,5.9906,1.9696
0,-3.36,6.2075,2.0408
0.08,-3.36,6.2075,2.0408
0.16,-3.36,2.3553,0.78992
0.24,-3.36,0.0093708,0.028112
0.32,-3.36,0.0093708,0.028112
0.4,-3.36,0.0093708,0.028112
0.48,-3.36,0.0093708,0.028112
0.56,-3.36,0.0093708,0.028112
0.64,-3.36,0.0093708,0.028112
0.72,-3.36,0.0093708,0.028112
0.8,-3.36,0.0093708,0.028112
0.88,-3.36,0.0093708,0.028112
0.96,-3.36,0.0093708,0.028112
1.04,-3.36,0.0093708,0.028112
1.12,-3.36,0.0093708,0.028112
1.2,-3.36,0.0089766,0.02693
1.28,-3.36,0.19935,0.11392
1.36,-3.36,0.29485,0.16849
1.44,-3.36,0.34444,0.18788
1.52,-3.36,0.53256,0.26144
1.6,-3.36,0.53256,0.26144
1.68,-3.36,0.53256,0.26144
1.76,-3.36,0.53256,0.261
1.84,-3.36,0.53256,0.26144
1.92,-3.36,0.53256,0.26144
2,-3.36,0.53256,0.26144
2.08,-3.36,0.53256,0.26144
2.16,-3.36,0.53256,0.26144
2.24,-3.36,0.53256,0.26144
2.32,-3.36,0.43917,0.21179
2.4,-3.36,0.12911,0.046948
2.48,-3.36,0.12911,0.046948
2.56,-3.36,0.12911,0.046948
2.64,-3.36,0.12911,0.046948
2.72,-3.36,0.12911,0.046948
2.8,-3.36,0.12911,0.046948
2.88,-3.36,0.27497,0.083304
2.96,-3.36,0.29102,0.087307
3.04,-3.36,0.29102,0.087307
3.12,-3.36,0.29102,0.087307
3.2,-3.36,0.35661,0.12107
3.28,-3.36,0.54457,0.21783
3.36,-3.36,0.54457,0.21783
3.44,-3.36,0.54457,0.21783
3.52,-3.36,0.54457,0.21783
3.6,-3.36,0.54457,0.21783
3.68,-3.36,0.54457,0.21783
3.76,-3.36,0.54457,0.21783
3.84,-3.36,0.54457,0.21783
3.92,-3.36,0.54457,0.21783
4,-3.36,0.54457,0.21783
4.08,-3.36,1.0234,0.40936
4.16,-3.36,1.5125,0.60498
4.24,-3.36,1.5125,0.60498
4.32,-3.36,1.5125,0.60498
4.4,-3.36,1.5125,0.60498
4.48,-3.36,1.5125,0.60498
4.56,-3.36,1.5125,0.60498
4.64,-3.36,1.5125,0.60498
4.72,-3.36,1.5125,0.60498
4.8,-3.36,1.5125,0.60498
4.88,-3.36,1.5125,0.60498
4.96,-3.36,1.159,0.44565
5.04,-3.36,0.85629,0.30922
5.12,-3.36,0.85629,0.30922
5.2,-3.36,0.85629,0.30922
5.28,-3.36,0.85629,0.30922
5.36,-3.36,0.85629,0.30922
5.44,-3.36,0.85629,0.30922
5.52,-3.36,0.85629,0.30922
5.6,-3.36,0.85629,0.30922
5.68,-3.36,0.85629,0.30922
5.76,-3.36,0.85629,0.30922
5.84,-3.36,0.85629,0.30922
5.92,-3.36,0.85629,0.30922
6,-3.36,0.85629,0.30922
-6,-3.28,0,0
-5.92,-3.28,0,0
-5.84,-3.28,0,0
-5.76,-3.28,1.5562,0.13393
-5.68,-3.28,13.823,1.1897
-5.6,-3.28,16.064,1.3826
-5.52,-3.28,16.064,1.3826
-5.44,-3.28,15.197,3.1532
-5.36,-3.28,19.087,6.2987
-5.28,-3.28,19.04,6.2833
-5.2,-3.28,19.587,6.4638
-5.12,-3.28,4.3527,1.4364
-5.04,-3.28,6.9132,2.2814
-4.96,-3.28,19.734,6.5121
-4.88,-3.28,16.308,5.3816
-4.8,-3.28,17.881,5.9008
-4.72,-3.28,8.7749,2.8957
-4.64,-3.28,1.5503,0.61408
-4.56,-3.28,12.903,4.8133
-4.48,-3.28,15.496,5.7809
-4.4,-3.28,15.496,5.7809
-4.32,-3.28,15.496,5.7903
-4.24,-3.28,19.779,8.0536
-4.16,-3.28,16.118,6.2613
-4.08,-3.28,22.696,9.2067
-4,-3.28,23.049,9.3585
-3.92,-3.28,12.769,5.0226
-3.84,-3.28,12.563,5.0886
-3.76,-3.28,15.474,6.1642
-3.68,-3.28,33.878,13.279
-3.6,-3.28,36.999,13.342
-3.52,-3.28,58.985,18.589
-3.44,-3.28,40.613,15.199
-3.36,-3.28,35.233,15.652
-3.28,-3.28,40.902,16.271
-3.2,-3.28,45.985,18.558
-3.12,-3.28,51.692,20.065
-3.04,-3.28,53.738,20.157
-2.96,-3.28,51.102,19.291
-2.88,-3.28,51.145,19.222
-2.8,-3.28,40.309,18.985
-2.72,-3.28,67.37,24.711
-2.64,-3.28,25.765,9.3648
-2.56,-3.28,9.9234,3.656
-2.48,-3.28,9.9235,3.656
-2.4,-3.28,13.48,6.3643
-2.32,-3.28,43.879,13.802
-2.24,-3.28,6.9359,2.3505
-2.16,-3.28,4.0622,3.8278
-2.08,-3.28,12.418,11.194
-2,-3.28,5.0427,1.7929
-1.92,-3.28,27.118,20.743
-1.84,-3.28,54.072,41.36
-1.76,-3.28,54.072,41.36
-1.68,-3.28,45.614,34.89
-1.6,-3.28,49.931,38.192
-1.52,-3.28,4.6431,3.5515
-1.44,-3.28,0,0
-1.36,-3.28,0,0
-1.28,-3.28,0,0
-1.2,-3.28,0,0
-1.12,-3.28,0,0
-1.04,-3.28,0,0
-0.96,-3.28,0,0
-0.88,-3.28,0.018605,0.0062016
-0.8,-3.28,0.34262,0.11421
-0.72,-3.28,0.46313,0.15438
-0.64,-3.28,0.46313,0.15438
-0.56,-3.28,0.46313,0.15438
-0.48,-3.28,0.46313,0.15438
-0.4,-3.28,0.46313,0.15438
-0.32,-3.28,0.46313,0.15438
-0.24,-3.28,0.46313,0.15438
-0.16,-3.28,0.46313,0.15438
-0.08,-3.28,0.47453,0.15812
0,-3.28,0.91309,0.30214
0.08,-3.28,1.5685,0.5174
0.16,-3.28,0.59974,0.20319
0.24,-3.28,0.0039612,0.011884
0.32,-3.28,0.0050465,0.01514
0.4,-3.28,0.0061318,0.018396
0.48,-3.28,0.0072171,0.021651
0.56,-3.28,0.008436,0.025308
0.64,-3.28,0.0093708,0.028112
0.72,-3.28,0.0093708,0.028112
0.8,-3.28,0.0093708,0.028112
0.88,-3.28,0.0093708,0.028112
0.96,-3.28,0.0093708,0.028112
1.04,-3.28,0.0093708,0.028112
1.12,-3.28,0.0093708,0.028112
1.2,-3.28,0.0081565,0.02447
1.28,-3.28,0.25676,0.14672
1.36,-3.28,0.29485,0.16849
1.44,-3.28,0.37294,0.19902
1.52,-3.28,0.53256,0.26144
1.6,-3.28,0.53256,0.26144
1.68,-3.28,0.53256,0.26144
1.76,-3.28,0.53256,0.26144
1.84,-3.28,0.53256,0.26144
1.92,-3.28,0.53256,0.26144
2,-3.28,0.53256,0.26144
2.08,-3.28,0.53256,0.26144
2.16,-3.28,0.53256,0.26144
2.24,-3.28,0.53256,0.26144
2.32,-3.28,0.38925,0.18525
2.4,-3.28,0.12911,0.046948
2.48,-3.28,0.12911,0.046948
2.56,-3.28,0.12911,0.046948
2.64,-3.28,0.12911,0.046948
2.72,-3.28,0.12911,0.046948
2.8,-3.28,0.13099,0.047418
2.88,-3.28,0.28894,0.086788
2.96,-3.28,0.29102,0.087307
3.04,-3.28,0.29102,0.087307
3.12,-3.28,0.29102,0.087307
3.2,-3.28,0.38537,0.13587
3.28,-3.28,0.54457,0.21783
3.36,-3.28,0.54457,0.21783
3.44,-3.28,0.54457,0.21783
3.52,-3.28,0.54457,0.21783
3.6,-3.28,0.54457,0.21783
3.68,-3.28,0.54457,0.21783
3.76,-3.28,0.54457,0.21783
3.84,-3.28,0.54457,0.21783
3.92,-3.28,0.54457,0.21783
4,-3.28,0.54457,0.21783
4.08,-3.28,1.1436,0.45743
4.16,-3.28,1.5125,0.60498
4.24,-3.28,1.5125,0.60498
4.32,-3.28,1.5125,0.60498
4.4,-3.28,1.5125,0.60498
4.48,-3.28,1.5125,0.60498
4.56,-3.28,1.5125,0.60498
4.64,-3.28,1.5125,0.60498
4.72,-3.28,1.5125,0.60498
4.8,-3.28,1.5125,0.60498
4.88,-3.28,1.5125,0.60498
4.96,-3.28,1.0756,0.40807
5.04,-3.28,0.85629,0.30922
5.12,-3.28,0.85629,0.30922
5.2,-3.28,0.85629,0.30922
5.28,-3.28,0.85629,0.30922
5.36,-3.28,0.85629,0.30922
5.44,-3.28,0.85629,0.30922
5.52,-3.28,0.85629,0.30922
5.6,-3.28,0.85629,0.30922
5.68,-3.28,0.85629,0.30922
5.76,-3.28,0.85629,0.30922
5.84,-3.28,0.85629,0.30922
5.92,-3.28,0.85629,0.30922
6,-3.28,0.85629,0.30922
-6,-3.2,0,0
-5.92,-3.2,0,0
-5.84,-3.2,0,0
-5.76,-3.2,0.001309,0.00065448
-5.68,-3.2,10.393,0.90533
-5.6,-3.2,16.064,1.3826
-5.52,-3.2,16.064,1.3826
-5.44,-3.2,15.611,1.7667
-5.36,-3.2,14.238,4.3602
-5.28,-3.2,12.359,4.0784
-5.2,-3.2,13.651,4.5048
-5.12,-3.2,2.4688,0.8147
-5.04,-3.2,2.9664,0.9789
-4.96,-3.2,4.5279,1.4942
-4.88,-3.2,1.0714,0.35356
-4.8,-3.2,0.079623,0.031621
-4.72,-3.2,2.4795,0.98469
-4.64,-3.2,2.8892,1.1474
-4.56,-3.2,14.656,5.4674
-4.48,-3.2,15.496,5.7809
-4.4,-3.2,15.496,5.7809
-4.32,-3.2,15.383,7.492
-4.24,-3.2,18.929,8.8783
-4.16,-3.2,15.428,5.9836
-4.08,-3.2,18.772,7.5192
-4,-3.2,16.321,6.4654
-3.92,-3.2,12.882,4.9864
-3.84,-3.2,12.895,4.9908
-3.76,-3.2,39.647,13.709
-3.68,-3.2,39.066,14.704
-3.6,-3.2,27.259,10.273
-3.52,-3.2,52.582,16.834
-3.44,-3.2,44.952,16.987
-3.36,-3.2,46.058,16.77
-3.28,-3.2,50.914,17.409
-3.2,-3.2,49.172,16.237
-3.12,-3.2,49.042,16.517
-3.04,-3.2,42.19,16.515
-2.96,-3.2,51.896,19.663
-2.88,-3.2,47.375,20.575
-2.8,-3.2,32.73,12.721
-2.72,-3.2,53.114,18.418
-2.64,-3.2,17.467,6.2202
-2.56,-3.2,9.8915,3.6367
-2.48,-3.2,9.9235,3.656
-2.4,-3.2,17.956,7.7461
-2.32,-3.2,54.812,17.086
-2.24,-3.2,19.819,6.229
-2.16,-3.2,12.747,10.855
-2.08,-3.2,28.94,25.316
-2,-3.2,4.6911,1.6679
-1.92,-3.2,30.723,23.5
-1.84,-3.2,54.072,41.36
-1.76,-3.2,54.072,41.36
-1.68,-3.2,54.072,41.36
-1.6,-3.2,54.072,41.36
-1.52,-3.2,6.5277,4.993
-1.44,-3.2,0,0
-1.36,-3.2,0,0
-1.28,-3.2,0,0
-1.2,-3.2,0,0
-1.12,-3.2,0,0
-1.04,-3.2,0,0
-0.96,-3.2,0,0
-0.88,-3.2,0,0
-0.8,-3.2,0.015261,0.0050869
-0.72,-3.2,0.43969,0.14656
-0.64,-3.2,0.46313,0.15438
-0.56,-3.2,0.46313,0.15438
-0.48,-3.2,0.46313,0.15438
-0.4,-3.2,0.46313,0.15438
-0.32,-3.2,0.46313,0.15438
-0.24,-3.2,0.46313,0.15438
-0.16,-3.2,0.46313,0.15438
-0.08,-3.2,0.46313,0.15438
0,-3.2,0.46313,0.15438
0.08,-3.2,0.46313,0.15438
0.16,-3.2,0.067835,0.022612
0.24,-3.2,0,0
0.32,-3.2,0,0
0.4,-3.2,0,0
0.48,-3.2,0,0
0.56,-3.2,0.0026457,0.0079371
0.64,-3.2,0.0093708,0.028112
0.72,-3.2,0.0093708,0.028112
0.8,-3.2,0.0093708,0.028112
0.88,-3.2,0.0093708,0.028112
0.96,-3.2,0.0093708,0.028112
1.04,-3.2,0.0093708,0.028112
1.12,-3.2,0.0093708,0.028112
1.2,-3.2,0.0099652,0.022743
1.28,-3.2,0.28879,0.16502
1.36,-3.2,0.29485,0.16849
1.44,-3.2,0.40131,0.21011
1.52,-3.2,0.53256,0.26144
1.6,-3.2,0.53256,0.26144
1.68,-3.2,0.53256,0.26144
1.76,-3.2,0.53256,0.26144
1.84,-3.2,0.53256,0.26144
1.92,-3.2,0.53256,0.26144
2,-3.2,0.53256,0.26144
2.08,-3.2,0.53256,0.26144
2.16,-3.2,0.53256,0.26144
2.24,-3.2,0.53256,0.26144
2.32,-3.2,0.33934,0.15871
2.4,-3.2,0.12911,0.046948
2.48,-3.2,0.12911,0.046948
2.56,-3.2,0.12911,0.046948
2.64,-3.2,0.12911,0.046948
2.72,-3.2,0.12911,0.046948
2.8,-3.2,0.14478,0.050853
2.88,-3.2,0.29102,0.087307
2.96,-3.2,0.29102,0.087307
3.04,-3.2,0.29102,0.087307
3.12,-3.2,0.29102,0.087307
3.2,-3.2,1.9012,0.5765
3.28,-3.2,1.7099,0.55169
3.36,-3.2,0.54457,0.21783
3.44,-3.2,0.54457,0.21783
3.52,-3.2,0.54457,0.21783
3.6,-3.2,0.54457,0.21783
3.68,-3.2,0.54457,0.21783
3.76,-3.2,0.54457,0.21783
3.84,-3.2,0.54457,0.21783
3.92,-3.2,0.54457,0.21783
4,-3.2,0.54457,0.21783
4.08,-3.2,1.262,0.50478
4.16,-3.2,1.5125,0.60498
4.24,-3.2,1.5125,0.60498
4.32,-3.2,1.5125,0.60498
4.4,-3.2,1.5125,0.60498
4.48,-3.2,1.5125,0.60498
4.56,-3.2,1.5125,0.60498
4.64,-3.2,1.5125,0.60498
4.72,-3.2,1.5125,0.60498
4.8,-3.2,1.5125,0.60498
4.88,-3.2,1.5125,0.60498
4.96,-3.2,1.0593,0.40072
5.04,-3.2,0.85629,0.30922
5.12,-3.2,0.85629,0.30922
5.2,-3.2,0.85629,0.30922
5.28,-3.2,0.85629,0.30922
5.36,-3.2,0.85629,0.30922
5.44,-3.2,0.85629,0.30922
5.52,-3.2,0.85629,0.30922
5.6,-3.2,0.85629,0.30922
5.68,-3.2,0.85629,0.30922
5.76,-3.2,0.85629,0.30922
5.84,-3.2,0.85629,0.30922
5.92,-3.2,0.85629,0.30922
6,-3.2,0.85629,0.30922
-6,-3.12,0,0
-5.92,-3.12,0.0932,0.0466
-5.84,-3.12,0,0
-5.76,-3.12,3.3641,0.3809
-5.68,-3.12,14.448,1.2611
-5.6,-3.12,16.064,1.3826
-5.52,-3.12,16.064,1.3826
-5.44,-3.12,16.064,1.3826
-5.36,-3.12,16.118,2.5695
-5.28,-3.12,1.6774,0.54506
-5.2,-3.12,0,0
-5.12,-3.12,0,0
-5.04,-3.12,0.018002,0.0071492
-4.96,-3.12,1.5115,0.60024
-4.88,-3.12,2.6842,1.066
-4.8,-3.12,7.9751,3.1672
-4.72,-3.12,8.6777,4.5181
-4.64,-3.12,6.678,2.8567
-4.56,-3.12,15.469,5.7719
-4.48,-3.12,15.757,6.0958
-4.4,-3.12,17.773,7.5176
-4.32,-3.12,17.668,9.1301
-4.24,-3.12,17.651,6.8493
-4.16,-3.12,12.372,4.7794
-4.08,-3.12,12.882,4.9864
-4,-3.12,12.882,4.9864
-3.92,-3.12,12.882,4.9864
-3.84,-3.12,12.882,4.9864
-3.76,-3.12,12.882,4.9864
-3.68,-3.12,13.02,5.038
-3.6,-3.12,26.14,9.9196
-3.52,-3.12,24.909,8.6578
-3.44,-3.12,27.248,9.4639
-3.36,-3.12,25.979,8.8573
-3.28,-3.12,27.727,9.3311
-3.2,-3.12,28.023,9.3205
-3.12,-3.12,43.688,13.996
-3.04,-3.12,59.245,19.093
-2.96,-3.12,50.211,18.979
-2.88,-3.12,35.68,16.472
-2.8,-3.12,8.3952,2.7295
-2.72,-3.12,8.3952,2.7295
-2.64,-3.12,8.3952,2.7295
-2.56,-3.12,8.4106,2.7388
-2.48,-3.12,8.5615,2.8303
-2.4,-3.12,21.295,8.6425
-2.32,-3.12,27.515,10.334
-2.24,-3.12,20.821,7.9793
-2.16,-3.12,14.843,6.1786
-2.08,-3.12,3.1753,1.1332
-2,-3.12,3.0658,1.2961
-1.92,-3.12,26.787,20.231
-1.84,-3.12,50.582,38.621
-1.76,-3.12,54.072,41.36
-1.68,-3.12,54.072,41.36
-1.6,-3.12,53.233,40.718
-1.52,-3.12,0.78311,0.599
-1.44,-3.12,0,0
-1.36,-3.12,0,0
-1.28,-3.12,0,0
-1.2,-3.12,0,0
-1.12,-3.12,0,0
-1.04,-3.12,0,0
-0.96,-3.12,0,0
-0.88,-3.12,0,0
-0.8,-3.12,0.033653,0.011218
-0.72,-3.12,0.44723,0.14908
-0.64,-3.12,0.46313,0.15438
-0.56,-3.12,0.46313,0.15438
-0.48,-3.12,0.46313,0.15438
-0.4,-3.12,0.46313,0.15438
-0.32,-3.12,0.46313,0.15438
-0.24,-3.12,0.46313,0.15438
-0.16,-3.12,0.46313,0.15438
-0.08,-3.12,0.46313,0.15438
0,-3.12,0.46313,0.15438
0.08,-3.12,0.4607,0.15357
0.16,-3.12,0.013769,0.0045895
0.24,-3.12,0,0
0.32,-3.12,0,0
0.4,-3.12,0,0
0.48,-3.12,0,0
0.56,-3.12,0.0039135,0.01174
0.64,-3.12,0.0093708,0.028112
0.72,-3.12,0.0093708,0.028112
0.8,-3.12,0.0093708,0.028112
0.88,-3.12,0.0093708,0.028112
0.96,-3.12,0.0093708,0.028112
1.04,-3.12,0.0093708,0.028112
1.12,-3.12,0.0093708,0.028112
1.2,-3.12,0.037603,0.035797
1.28,-3.12,0.29485,0.16849
1.36,-3.12,0.29485,0.16849
1.44,-3.12,0.42918,0.22101
1.52,-3.12,0.53256,0.26144
1.6,-3.12,0.53256,0.26144
1.68,-3.12,0.53256,0.26144
1.76,-3.12,0.53256,0.26144
1.84,-3.12,0.53256,0.26144
1.92,-3.12,0.53256,0.26144
2,-3.12,0.53256,0.26144
2.08,-3.12,0.53256,0.26144
2.16,-3.12,0.53256,0.26144
2.24,-3.12,0.53256,0.26144
2.32,-3.12,0.29045,0.13272
2.4,-3.12,0.12911,0.046948
2.48,-3.12,0.12911,0.046948
2.56,-3.12,0.12911,0.046948
2.64,-3.12,0.12911,0.046948
2.72,-3.12,0.12911,0.046948
2.8,-3.12,0.16064,0.054807
2.88,-3.12,0.29102,0.087307
2.96,-3.12,0.29102,0.087307
3.04,-3.12,0.29102,0.087307
3.12,-3.12,0.29102,0.087307
3.2,-3.12,9.6624,2.8064
3.28,-3.12,12.887,3.7538
3.36,-3.12,0.54457,0.21783
3.44,-3.12,0.54457,0.21783
3.52,-3.12,0.54457,0.21783
3.6,-3.12,0.54457,0.21783
3.68,-3.12,0.54457,0.21783
3.76,-3.12,0.54457,0.21783
3.84,-3.12,0.54457,0.21783
3.92,-3.12,0.54457,0.21783
4,-3.12,0.54457,0.21783
4.08,-3.12,1.3779,0.55118
4.16,-3.12,1.5125,0.60498
4.24,-3.12,1.5125,0.60498
4.32,-3.12,1.5125,0.60498
4.4,-3.12,1.5125,0.60498
4.48,-3.12,1.5125,0.60498
4.56,-3.12,1.5125,0.60498
4.64,-3.12,1.5125,0.60498
4.72,-3.12,1.5125,0.60498
4.8,-3.12,1.5125,0.60498
4.88,-3.12,1.5125,0.60498
4.96,-3.12,1.1233,0.42956
5.04,-3.12,0.85629,0.30922
5.12,-3.12,0.85629,0.30922
5.2,-3.12,0.85629,0.30922
5.28,-3.12,0.85629,0.30922
5.36,-3.12,0.85629,0.30922
5.44,-3.12,0.85629,0.30922
5.52,-3.12,0.85629,0.30922
5.6,-3.12,0.85629,0.30922
5.68,-3.12,0.85629,0.30922
5.76,-3.12,0.84322,0.305
5.84,-3.12,0.77167,0.28196
5.92,-3.12,0.82233,0.29828
6,-3.12,0.85556,0.30898
-6,-3.04,0.11055,0.055275
-5.92,-3.04,0.1984,0.099198
-5.84,-3.04,0.02061,0.010305
-5.76,-3.04,9.7716,0.90871
-5.68,-3.04,16.064,1.3826
-5.6,-3.04,15.785,1.3624
-5.52,-3.04,12.784,1.1454
-5.44,-3.04,16.064,1.3826
-5.36,-3.04,15.974,1.376
-5.28,-3.04,9.3339,2.1175
-5.2,-3.04,0.023097,0.0091725
-5.12,-3.04,3.3137,1.3159
-5.04,-3.04,7.6728,3.0471
-4.96,-3.04,8.7014,3.4556
-4.88,-3.04,7.1668,2.8462
-4.8,-3.04,8.6813,3.4476
-4.72,-3.04,8.76,4.478
-4.64,-3.04,8.0579,3.3389
-4.56,-3.04,11.376,4.453
-4.48,-3.04,14.999,6.0161
-4.4,-3.04,20.184,8.8622
-4.32,-3.04,12.819,4.9908
-4.24,-3.04,7.3711,2.749
-4.16,-3.04,12.286,4.7449
-4.08,-3.04,12.882,4.9864
-4,-3.04,12.882,4.9864
-3.92,-3.04,12.882,4.9864
-3.84,-3.04,12.882,4.9864
-3.76,-3.04,12.882,4.9864
-3.68,-3.04,13.421,5.1352
-3.6,-3.04,24.548,8.405
-3.52,-3.04,24.221,8.1351
-3.44,-3.04,24.176,8.0995
-3.36,-3.04,24.176,8.0995
-3.28,-3.04,24.176,8.0995
-3.2,-3.04,24.176,8.0995
-3.12,-3.04,50.396,15.735
-3.04,-3.04,52.926,16.926
-2.96,-3.04,31.673,11.202
-2.88,-3.04,29.371,13.362
-2.8,-3.04,8.3952,2.7295
-2.72,-3.04,8.3952,2.7295
-2.64,-3.04,8.3952,2.7295
-2.56,-3.04,8.3952,2.7295
-2.48,-3.04,8.9964,2.9992
-2.4,-3.04,22.867,9.1916
-2.32,-3.04,31.068,11.456
-2.24,-3.04,49.749,16.608
-2.16,-3.04,43.13,14.937
-2.08,-3.04,9.1159,3.9557
-2,-3.04,3.1731,2.0408
-1.92,-3.04,9.5793,6.4578
-1.84,-3.04,10.1,7.0837
-1.76,-3.04,19.088,18.034
-1.68,-3.04,24.453,21.749
-1.6,-3.04,27.408,23.036
-1.52,-3.04,0.056803,0.039052
-1.44,-3.04,0.044968,0.030915
-1.36,-3.04,0.031799,0.021862
-1.28,-3.04,0.019874,0.013663
-1.2,-3.04,0.016328,0.011225
-1.12,-3.04,0.010867,0.007471
-1.04,-3.04,0.0043931,0.0030203
-0.96,-3.04,0,0
-0.88,-3.04,0,0
-0.8,-3.04,0.20641,0.068804
-0.72,-3.04,0.46313,0.15438
-0.64,-3.04,0.46313,0.15438
-0.56,-3.04,0.46313,0.15438
-0.48,-3.04,0.46313,0.15438
-0.4,-3.04,0.46313,0.15438
-0.32,-3.04,0.46313,0.15438
-0.24,-3.04,0.46313,0.15438
-0.16,-3.04,0.46313,0.15438
-0.08,-3.04,0.46313,0.15438
0,-3.04,0.46313,0.15438
0.08,-3.04,0.41907,0.13969
0.16,-3.04,0,0
0.24,-3.04,0,0
0.32,-3.04,0,0
0.4,-3.04,0,0
0.48,-3.04,0,0
0.56,-3.04,0.0051813,0.015544
0.64,-3.04,0.0093708,0.028112
0.72,-3.04,0.0093708,0.028112
0.8,-3.04,0.0093708,0.028112
0.88,-3.04,0.0093708,0.028112
0.96,-3.04,0.0093708,0.028112
1.04,-3.04,0.0093708,0.028112
1.12,-3.04,0.0093708,0.028112
1.2,-3.04,0.071267,0.0523
1.28,-3.04,0.29485,0.16849
1.36,-3.04,0.29485,0.16849
1.44,-3.04,0.82713,1.0173
1.52,-3.04,0.68975,0.59464
1.6,-3.04,0.53256,0.26144
1.68,-3.04,0.53256,0.26144
1.76,-3.04,0.53256,0.26144
1.84,-3.04,0.53256,0.26144
1.92,-3.04,0.53256,0.26144
2,-3.04,0.53256,0.26144
2.08,-3.04,0.53256,0.26144
2.16,-3.04,0.53256,0.26144
2.24,-3.04,0.53256,0.26144
2.32,-3.04,0.24634,0.10927
2.4,-3.04,0.12911,0.046948
2.48,-3.04,0.12911,0.046948
2.56,-3.04,0.12911,0.046948
2.64,-3.04,0.12911,0.046948
2.72,-3.04,0.12911,0.046948
2.8,-3.04,0.1765,0.058761
2.88,-3.04,0.29102,0.087307
2.96,-3.04,0.29102,0.087307
3.04,-3.04,0.29102,0.087307
3.12,-3.04,0.29102,0.087307
3.2,-3.04,2.958,0.89218
3.28,-3.04,3.7942,1.1488
3.36,-3.04,0.54457,0.21783
3.44,-3.04,0.54457,0.21783
3.52,-3.04,0.54457,0.21783
3.6,-3.04,0.54457,0.21783
3.68,-3.04,0.54457,0.21783
3.76,-3.04,0.54457,0.21783
3.84,-3.04,0.54457,0.21783
3.92,-3.04,0.54457,0.21783
4,-3.04,0.55084,0.22034
4.08,-3.04,1.4867,0.59467
4.16,-3.04,1.5125,0.60498
