ACName,Runway ID,App Day,App Nght,Dep Day,Dep Nght,Stage Length
B737-3_1CM004_TFAP_J14_A4,5,0.03096359,0.006054571,0,0,1
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.035624371,0.006837248,1
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.001447792,0.000277869,2
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.001447792,0.000277869,3
B737-3_1CM004_TFAP_J7_A2A,0,0.002595132,0.000363182,0,0,1
B737-3_1CM004_TFAP_J8_A2B,0,0.002595132,0.000363182,0,0,1
B737-3_1CM004_TFAP_J6_A2,0,0.0034847,0.000479326,0,0,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.001880557,0.000355042,1
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.001880557,0.000355042,1
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.002350696,0.000469018,1
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.003290975,0.000645532,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.000208938,3.94E-05,2
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.000208938,3.94E-05,2
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.000261173,5.21E-05,2
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.000365642,7.17E-05,2
B737-3_1CM004_TFAP_J16_A6A,2,0.001999856,0.000271003,0,0,1
B737-3_1CM004_TFAP_J17_A6B,2,0.001999856,0.000271003,0,0,1
B737-3_1CM004_TFAP_J15_A6,2,0.002682082,0.000369635,0,0,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.001561907,0.00029755,1
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.002188759,0.000430691,1
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.002512634,0.000481122,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.000173535,3.31E-05,2
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.00024318,4.79E-05,2
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.000279165,5.34E-05,2
B737-3_1CM004_TFAP_J11_A3A,4,0.000394621,5.16E-05,0,0,1
B737-3_1CM004_TFAP_J12_A3B,4,0.000394621,5.16E-05,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0.00052839,6.36E-05,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.000783566,0.000152305,1
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.000783566,0.000152305,1
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.001175348,0.000214841,1
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.005103623,0.000994521,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,8.71E-05,1.69E-05,2
B737-3_1CM004_TFAP_J13_A3,4,0,0,8.71E-05,1.69E-05,2
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.000130587,2.39E-05,2
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.000567034,1.10E-04,2
B737-3_1CM004_TFAP_J2_A1A,1,0.00622029,0.000865553,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,0.00622029,0.000865553,0,0,1
B737-3_1CM004_TFAP_J1_A1,1,0.008307096,0.001160522,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.003656639,0.000715128,1
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.006399119,0.001234577,1
B737-3_1CM004_TFAP_J2_A1A,1,0,0,0.008227438,0.001589621,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.000406269,7.94E-05,2
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.00071097,0.000137167,2
B737-3_1CM004_TFAP_J2_A1A,1,0,0,0.000914104,0.000176613,2
B737-3_1CM004_TFAP_J4A_A5A,3,0.00683563,0.000941138,0,0,1
B737-3_1CM004_TFAP_J5_A5B,3,0.00683563,0.000941138,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,0.009109714,0.00124717,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.002512634,0.000481122,1
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.002590991,0.000494235,1
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.002737256,0.000525503,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.000279165,5.34E-05,2
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.00028787,5.49E-05,2
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.000304122,5.83E-05,2
B737-3_1CM004_TFAP_J14_A4A,5,0.001999856,0.000271003,0,0,1
B737-3_1CM004_TFAP_J14_A4B,5,0.001999856,0.000271003,0,0,1
