X (nmi), Y(nmi),xrot,yrot,long,lat,X (nmi), Y(nmi),xrot,yrot,long,lat,X (nmi), Y(nmi),xrot,yrot,long,lat,Longref,Latref,Rearth,rot
-6.554239355,-2.801147295,2.772734599,-6.566309659,-96.99593674,32.76960739,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.552925517,-2.801439081,2.773032072,-6.564997097,-96.99593084,32.76962926,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.551493647,-2.801756686,2.773355875,-6.563566616,-96.99592442,32.76965308,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.549923954,-2.802104563,2.773710547,-6.561998445,-96.99591739,32.7696792,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.54819665,-2.802487167,2.774100628,-6.560272814,-96.99590965,32.76970794,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.546291953,-2.80290895,2.774530656,-6.558369961,-96.99590112,32.76973963,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.54419499,-2.803373277,2.775004061,-6.556275029,-96.99589173,32.76977453,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.541910626,-2.803879147,2.775519821,-6.553992877,-96.9958815,32.76981254,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.539448651,-2.804424469,2.7760758,-6.551533287,-96.99587048,32.7698535,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.536818854,-2.80500715,2.776669865,-6.548906039,-96.9958587,32.76989726,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.534031024,-2.805625099,2.777299882,-6.546120912,-96.9958462,32.76994365,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.531094951,-2.806276225,2.777963719,-6.543187685,-96.99583304,32.7699925,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.528020422,-2.806958436,2.778659239,-6.54011614,-96.99581924,32.77004366,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.524817229,-2.807669641,2.77938431,-6.536916057,-96.99580486,32.77009696,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.52149516,-2.808407748,2.780136798,-6.533597216,-96.99578994,32.77015223,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.518064004,-2.809170665,2.780914569,-6.530169396,-96.99577451,32.77020933,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.51453355,-2.809956302,2.781715488,-6.526642379,-96.99575863,32.77026807,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.510913589,-2.810762566,2.782537423,-6.523025943,-96.99574233,32.7703283,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.507213908,-2.811587366,2.783378238,-6.519329869,-96.99572565,32.77038986,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.503444298,-2.81242861,2.784235801,-6.515563938,-96.99570865,32.77045259,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.499614547,-2.813284208,2.785107977,-6.511737928,-96.99569135,32.77051631,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.495734444,-2.814152067,2.785992633,-6.507861621,-96.99567381,32.77058087,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.49181378,-2.815030095,2.786887634,-6.503944796,-96.99565606,32.77064611,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.487862343,-2.815916203,2.787790846,-6.499997234,-96.99563814,32.77071186,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.483889922,-2.816808297,2.788700136,-6.496028714,-96.99562011,32.77077795,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.479906322,-2.817704283,2.789613367,-6.492049031,-96.995602,32.77084424,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.475919682,-2.818602441,2.790528783,-6.488066319,-96.99558384,32.77091057,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.471931708,-2.819502504,2.79144611,-6.484082281,-96.99556565,32.77097693,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.467942469,-2.820404572,2.792365447,-6.480096986,-96.99554742,32.7710433,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.463952036,-2.821308746,2.793286895,-6.476110507,-96.99552914,32.7711097,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.459960479,-2.822215127,2.794210554,-6.472122913,-96.99551083,32.77117611,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.455967867,-2.823123815,2.795136526,-6.468134273,-96.99549246,32.77124255,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.451974272,-2.824034911,2.79606491,-6.464144661,-96.99547405,32.771309,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.447979763,-2.824948516,2.796995807,-6.460154146,-96.99545559,32.77137546,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.44398441,-2.825864731,2.797929316,-6.4561628,-96.99543708,32.77144194,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.439988285,-2.826783655,2.798865539,-6.452170692,-96.99541851,32.77150843,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.435991458,-2.827705391,2.799804576,-6.448177894,-96.99539988,32.77157493,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.431993998,-2.828630038,2.800746528,-6.444184476,-96.9953812,32.77164144,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.427995976,-2.829557697,2.801691494,-6.44019051,-96.99536246,32.77170796,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.423997462,-2.830488469,2.802639575,-6.436196064,-96.99534366,32.77177449,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.419998527,-2.831422455,2.803590871,-6.432201212,-96.99532479,32.77184103,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.41599924,-2.832359755,2.804545483,-6.428206022,-96.99530586,32.77190757,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.411999672,-2.83330047,2.805503512,-6.424210566,-96.99528686,32.77197411,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.407999894,-2.834244701,2.806465057,-6.420214915,-96.99526779,32.77204066,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.403999975,-2.835192548,2.807430219,-6.416219138,-96.99524865,32.77210721,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.4,-2.836144109,2.808399095,-6.412223322,-96.99522944,32.77217377,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.396,-2.837099496,2.809371797,-6.408227497,-96.99521015,32.77224032,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.392,-2.838058825,2.810348441,-6.40423169,-96.99519078,32.77230687,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.388,-2.839022222,2.811329153,-6.400235899,-96.99517133,32.77237342,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.384,-2.839989813,2.812314059,-6.396240128,-96.99515179,32.77243997,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.38,-2.840961721,2.813303282,-6.392244375,-96.99513218,32.77250652,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.375999999,-2.841938074,2.81429695,-6.38824864,-96.99511247,32.77257307,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.371999998,-2.842918995,2.815295185,-6.384252925,-96.99509267,32.77263962,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.367999997,-2.84390461,2.816298115,-6.38025723,-96.99507278,32.77270617,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.363999996,-2.844895043,2.817305863,-6.376261556,-96.9950528,32.77277272,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.359999995,-2.845890421,2.818318555,-6.372265904,-96.99503271,32.77283927,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.355999994,-2.846890867,2.819336316,-6.368270273,-96.99501253,32.77290582,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.351999993,-2.847896508,2.820359272,-6.364274665,-96.99499224,32.77297237,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.347999992,-2.848907468,2.821387546,-6.36027908,-96.99497185,32.77303892,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.343999991,-2.849923872,2.822421265,-6.356283519,-96.99495135,32.77310547,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.33999999,-2.850945846,2.823460553,-6.352287982,-96.99493074,32.77317201,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.33599999,-2.851973514,2.824505536,-6.348292469,-96.99491001,32.77323856,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.331999989,-2.853007003,2.825556339,-6.344296982,-96.99488917,32.77330511,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.327999988,-2.854046436,2.826613086,-6.34030152,-96.99486821,32.77337165,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.323999987,-2.855091939,2.827675903,-6.336306085,-96.99484714,32.7734382,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.32,-2.856143633,2.828744912,-6.33231069,-96.99482594,32.77350474,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.316001543,-2.857201152,2.829819738,-6.328316851,-96.99480462,32.77357126,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.312012343,-2.858262119,2.830897972,-6.324332283,-96.99478324,32.77363763,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.308041656,-2.859323664,2.831976704,-6.320366231,-96.99476184,32.77370368,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.304098741,-2.860382914,2.833053021,-6.316427941,-96.9947405,32.77376928,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.300192855,-2.861436998,2.834124012,-6.312526656,-96.99471926,32.77383426,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.296333252,-2.862483046,2.835186766,-6.30867162,-96.99469818,32.77389846,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.292529192,-2.863518185,2.83623837,-6.304872079,-96.99467732,32.77396175,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.288789931,-2.864539543,2.837275914,-6.301137276,-96.99465675,32.77402395,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.285124726,-2.86554425,2.838296485,-6.297476457,-96.99463651,32.77408492,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.281542834,-2.866529434,2.839297173,-6.293898866,-96.99461666,32.77414451,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.278053513,-2.867492223,2.840275065,-6.290413747,-96.99459727,32.77420256,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.274666019,-2.868429745,2.84122725,-6.287030345,-96.99457838,32.77425891,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.271389609,-2.86933913,2.842150817,-6.283757905,-96.99456007,32.77431341,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.268233541,-2.870217506,2.843042853,-6.280605671,-96.99454238,32.77436591,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.265207072,-2.871062001,2.843900448,-6.277582887,-96.99452537,32.77441626,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.262319458,-2.871869744,2.844720689,-6.274698799,-96.9945091,32.77446429,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.259579956,-2.872637863,2.845500666,-6.27196265,-96.99449363,32.77450987,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.256997825,-2.873363487,2.846237466,-6.269383685,-96.99447902,32.77455282,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.254582319,-2.874043744,2.846928179,-6.266971149,-96.99446532,32.774593,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.252342706,-2.874675761,2.847569889,-6.264734293,-96.9944526,32.77463026,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.25028372,-2.875258023,2.848161064,-6.262677848,-96.99444087,32.77466451,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.248392103,-2.875794423,2.848705651,-6.260788573,-96.99443007,32.77469597,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.246650086,-2.876290206,2.849208974,-6.259048719,-96.99442009,32.77472495,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.245039895,-2.876750618,2.849676356,-6.257440537,-96.99441082,32.77475174,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.243543761,-2.877180908,2.850113121,-6.255946281,-96.99440216,32.77477663,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.242143911,-2.87758632,2.850524592,-6.2545482,-96.994394,32.77479991,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.240822576,-2.877972102,2.850916093,-6.253228548,-96.99438623,32.77482189,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.239561984,-2.8783435,2.851292948,-6.251969576,-96.99437876,32.77484286,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.238344363,-2.878705761,2.851660478,-6.250753536,-96.99437147,32.77486311,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.237151944,-2.879064131,2.852024009,-6.24956268,-96.99436426,32.77488295,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.235966954,-2.879423857,2.852388864,-6.248379259,-96.99435703,32.77490266,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.234771622,-2.879790185,2.852760365,-6.247185525,-96.99434966,32.77492254,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.233548178,-2.880168361,2.853143837,-6.245963731,-96.99434205,32.77494289,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.232278851,-2.880563633,2.853544603,-6.244696127,-96.9943341,32.774964,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.230945869,-2.880981247,2.853967987,-6.243364966,-96.99432571,32.77498617,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.22953146,-2.88142645,2.854419311,-6.241952499,-96.99431676,32.7750097,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.228017856,-2.881904487,2.854903899,-6.240440979,-96.99430715,32.77503487,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.226387283,-2.882420606,2.855427075,-6.238812656,-96.99429677,32.77506199,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.22462197,-2.882980053,2.855994162,-6.237049784,-96.99428552,32.77509135,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.222704155,-2.883588073,2.856610482,-6.23513462,-96.9942733,32.77512325,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.22062031,-2.884248704,2.857280133,-6.233053655,-96.99426002,32.77515791,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.218373954,-2.88496114,2.858002291,-6.230810407,-96.9942457,32.77519527,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.21597286,-2.885723363,2.858774906,-6.228412636,-96.99423038,32.77523521,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.213424797,-2.886533356,2.859595927,-6.225868105,-96.99421409,32.77527759,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.210737538,-2.887389102,2.860463303,-6.223184578,-96.99419689,32.77532228,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.207918853,-2.888288584,2.861374985,-6.220369814,-96.99417881,32.77536917,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.204976513,-2.889229785,2.862328921,-6.217431578,-96.99415989,32.7754181,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.201918289,-2.890210689,2.86332306,-6.214377631,-96.99414018,32.77546897,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.198751952,-2.891229277,2.864355352,-6.211215736,-96.9941197,32.77552163,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.195485274,-2.892283533,2.865423746,-6.207953654,-96.99409852,32.77557596,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.192126026,-2.89337144,2.866526192,-6.20459915,-96.99407665,32.77563183,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.188681979,-2.894490982,2.867660639,-6.201159983,-96.99405415,32.77568911,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.185160903,-2.89564014,2.868825036,-6.197643918,-96.99403106,32.77574768,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.181570571,-2.896816898,2.870017333,-6.194058715,-96.99400742,32.77580739,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.177918752,-2.898019239,2.871235478,-6.190412138,-96.99398326,32.77586812,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.174213219,-2.899245145,2.872477423,-6.186711949,-96.99395863,32.77592975,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.170461742,-2.900492601,2.873741114,-6.18296591,-96.99393356,32.77599214,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.166672092,-2.901759589,2.875024503,-6.179181783,-96.99390811,32.77605517,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.16285204,-2.903044091,2.876325538,-6.17536733,-96.99388231,32.7761187,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.159009372,-2.904344087,2.877642164,-6.171530329,-96.9938562,32.77618261,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.155150896,-2.905657768,2.878972544,-6.167677578,-96.99382981,32.77624678,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.151279714,-2.906984116,2.880315645,-6.163812177,-96.99380318,32.77631116,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.147397983,-2.908322316,2.881670645,-6.159936278,-96.9937763,32.77637571,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.143507856,-2.909671555,2.88303672,-6.156052032,-96.99374921,32.77644041,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.139611489,-2.911031018,2.884413045,-6.152161589,-96.99372192,32.7765052,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.135711035,-2.912399892,2.885798799,-6.1482671,-96.99369443,32.77657007,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.131808649,-2.913777362,2.887193157,-6.144370716,-96.99366678,32.77663496,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.127906486,-2.915162613,2.888595296,-6.14047459,-96.99363897,32.77669985,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.124006702,-2.916554832,2.890004392,-6.136580871,-96.99361103,32.77676471,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.12011145,-2.917953205,2.891419622,-6.132691712,-96.99358296,32.77682948,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.116222885,-2.919356918,2.892840162,-6.128809263,-96.99355479,32.77689414,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.112343162,-2.920765155,2.89426519,-6.124935676,-96.99352653,32.77695866,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.108474436,-2.922177104,2.895693881,-6.121073101,-96.99349819,32.77702299,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.104618861,-2.92359195,2.897125412,-6.11722369,-96.9934698,32.77708711,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.100778592,-2.925008879,2.89855896,-6.113389594,-96.99344137,32.77715097,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.096955784,-2.926427077,2.899993701,-6.109572964,-96.99341292,32.77721453,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.093152591,-2.927845729,2.901428812,-6.105775951,-96.99338446,32.77727777,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.089371168,-2.929264022,2.902863468,-6.102000706,-96.99335601,32.77734065,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.085613669,-2.930681141,2.904296848,-6.09824938,-96.99332758,32.77740313,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.081882264,-2.932096267,2.905728122,-6.094524138,-96.99329919,32.77746518,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.078179681,-2.933508272,2.907156149,-6.090827706,-96.99327087,32.77752674,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.074511097,-2.934914714,2.908578467,-6.087165247,-96.99324267,32.77758774,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.070882277,-2.936312833,2.909992289,-6.083542516,-96.99321463,32.77764808,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.067298986,-2.937699866,2.911394829,-6.079965266,-96.99318681,32.77770766,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.063766988,-2.939073055,2.912783301,-6.076439249,-96.99315927,32.77776639,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.060292048,-2.940429637,2.914154921,-6.072970217,-96.99313207,32.77782417,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.056879931,-2.941766852,2.915506901,-6.069563924,-96.99310526,32.7778809,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.053536403,-2.943081939,2.916836456,-6.066226122,-96.99307889,32.77793649,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.050267228,-2.944372137,2.918140801,-6.062962566,-96.99305302,32.77799085,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.047078171,-2.945634685,2.919417149,-6.059779007,-96.99302771,32.77804387,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.043974997,-2.946866822,2.920662714,-6.056681198,-96.99300301,32.77809547,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.040963471,-2.948065787,2.921874711,-6.053674894,-96.99297897,32.77814554,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.038049358,-2.94922882,2.923050354,-6.050765845,-96.99295566,32.77819399,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.035238423,-2.950353159,2.924186857,-6.047959806,-96.99293312,32.77824073,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.03253643,-2.951436044,2.925281434,-6.045262528,-96.99291141,32.77828565,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.029949146,-2.952474714,2.926331299,-6.042679766,-96.99289059,32.77832867,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.027482333,-2.953466407,2.927333667,-6.040217272,-96.99287071,32.77836968,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.025141758,-2.954408363,2.928285752,-6.037880799,-96.99285183,32.7784086,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.022933186,-2.955297822,2.929184767,-6.035676099,-96.992834,32.77844532,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.020862388,-2.956132018,2.930027925,-6.033608934,-96.99281728,32.77847975,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.018931526,-2.956909797,2.930814059,-6.031681459,-96.99280169,32.77851185,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.017128432,-2.957636391,2.931548455,-6.029881528,-96.99278712,32.77854183,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.01543734,-2.958318634,2.932238016,-6.028193407,-96.99277345,32.77856994,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.013842486,-2.958963362,2.932889645,-6.02660136,-96.99276052,32.77859646,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.012328103,-2.959577408,2.933510244,-6.025089651,-96.99274821,32.77862164,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.010878429,-2.960167607,2.934106716,-6.023642546,-96.99273639,32.77864574,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.009477696,-2.960740795,2.934685965,-6.022244309,-96.9927249,32.77866903,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
-6.008110142,-2.961303805,2.935254892,-6.020879206,-96.99271361,32.77869176,,,0,0,-97.05092601,32.878972,,,0,0,-97.05092601,32.878972,,,,
