ACName,Runway ID,App Day,App Nght,Dep Day,Dep Nght,Stage Length
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.351151406,0.069097338,1
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.403111758,0.077188362,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.195242158,0.037194393,2
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.273600215,0.053837309,2
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.314085211,0.060141442,2
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.048965372,0.009328095,3
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.068617027,0.013502022,3
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.078770381,0.015083054,3
B737-3_1CM004_TFAP_J11_A3A,4,0.101191824,0.014430075,0,0,1
B737-3_1CM004_TFAP_J12_A3B,4,0.101191824,0.014430075,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0.135494136,0.017779913,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.125710528,0.024434891,1
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.125710528,0.024434891,1
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.188565792,0.034467759,1
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.818794569,0.159554978,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.09794757,0.019038486,2
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.09794757,0.019038486,2
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.146921357,0.026855613,2
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.637965178,0.124317532,2
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.024564568,0.004774719,3
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.024564568,0.004774719,3
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.036846852,0.0067352,3
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.159997219,0.03117797,3
B737-3_1CM004_TFAP_J2_A1A,1,1.595057563,0.241961434,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,1.595057563,0.241961434,0,0,1
B737-3_1CM004_TFAP_J1_A1,1,2.130173647,0.324419004,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.586649128,0.11473071,1
B737-3_1CM004_TFAP_J1_A1,1,0,0,1.026635974,0.198068249,1
B737-3_1CM004_TFAP_J2_A1A,1,0,0,1.319960538,0.255029051,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.457088663,0.089392627,2
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.799905161,0.154325212,2
B737-3_1CM004_TFAP_J2_A1A,1,0,0,1.028449493,0.198706318,2
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.114634651,0.022419048,3
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.200610638,0.038703688,3
B737-3_1CM004_TFAP_J2_A1A,1,0,0,0.257927963,0.049834159,3
