X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-2.08,-5.92,49.648,49.71,49.75,49.855,49.999,50.12,50.28,50.46,50.587,42.499
-2,-5.92,49.731,49.792,49.831,49.933,50.075,50.193,50.35,50.528,50.653,42.449
-1.92,-5.92,49.814,49.874,49.91,50.01,50.149,50.265,50.419,50.595,50.718,42.397
-1.84,-5.92,49.895,49.954,49.989,50.087,50.222,50.336,50.488,50.66,50.782,42.344
-1.76,-5.92,49.976,50.034,50.067,50.162,50.295,50.406,50.555,50.725,50.845,42.29
-1.68,-5.92,50.056,50.113,50.144,50.237,50.366,50.475,50.621,50.788,50.907,42.235
-1.6,-5.92,50.135,50.19,50.22,50.31,50.437,50.543,50.686,50.851,50.967,42.179
-1.52,-5.92,50.213,50.267,50.295,50.382,50.506,50.61,50.75,50.912,51.027,42.121
-1.44,-5.92,50.29,50.343,50.369,50.454,50.575,50.676,50.813,50.972,51.085,42.063
-1.36,-5.92,50.366,50.418,50.442,50.525,50.642,50.741,50.875,51.031,51.142,42.003
-1.28,-5.92,50.442,50.492,50.514,50.594,50.708,50.805,50.936,51.089,51.198,41.943
-1.2,-5.92,50.516,50.565,50.585,50.662,50.774,50.868,50.996,51.145,51.253,41.881
-1.12,-5.92,50.589,50.637,50.655,50.73,50.838,50.929,51.054,51.201,51.306,41.818
-1.04,-5.92,50.661,50.708,50.723,50.796,50.901,50.99,51.111,51.255,51.358,41.754
-0.96,-5.92,50.732,50.778,50.791,50.861,50.963,51.049,51.167,51.308,51.409,41.689
-0.88,-5.92,50.801,50.846,50.858,50.925,51.024,51.107,51.222,51.36,51.459,41.622
-0.8,-5.92,50.87,50.914,50.923,50.988,51.083,51.164,51.276,51.41,51.507,41.555
-0.72,-5.92,50.937,50.98,50.987,51.05,51.142,51.22,51.328,51.459,51.555,41.486
-0.64,-5.92,51.004,51.045,51.05,51.11,51.199,51.274,51.38,51.507,51.601,41.416
-0.56,-5.92,51.069,51.109,51.112,51.17,51.255,51.327,51.43,51.554,51.645,41.344
-0.48,-5.92,51.133,51.172,51.173,51.228,51.31,51.379,51.478,51.6,51.688,41.27
-0.4,-5.92,51.195,51.234,51.232,51.285,51.364,51.43,51.526,51.644,51.73,41.196
-0.32,-5.92,51.256,51.294,51.29,51.341,51.416,51.48,51.572,51.687,51.771,41.119
-0.24,-5.92,51.317,51.353,51.347,51.395,51.467,51.528,51.617,51.728,51.811,41.04
-0.16,-5.92,51.375,51.411,51.403,51.448,51.517,51.576,51.661,51.769,51.849,40.96
-0.08,-5.92,51.433,51.467,51.457,51.5,51.565,51.621,51.703,51.808,51.886,40.877
0,-5.92,51.489,51.523,51.51,51.551,51.613,51.666,51.745,51.846,51.922,40.793
0.08,-5.92,51.348,51.376,51.354,51.382,51.428,51.492,51.556,51.642,51.708,40.728
0.16,-5.92,51.35,51.375,51.346,51.368,51.406,51.469,51.525,51.603,51.664,40.664
0.24,-5.92,51.371,51.393,51.36,51.377,51.408,51.471,51.519,51.59,51.646,40.744
0.32,-5.92,51.4,51.42,51.385,51.397,51.42,51.482,51.524,51.589,51.642,40.674
0.4,-5.92,51.433,51.453,51.413,51.421,51.439,51.498,51.535,51.594,51.642,40.601
0.48,-5.92,51.469,51.487,51.443,51.448,51.461,51.518,51.549,51.603,51.648,40.527
0.56,-5.92,51.507,51.522,51.476,51.477,51.484,51.538,51.565,51.613,51.655,40.451
0.64,-5.92,51.555,51.566,51.51,51.506,51.509,51.559,51.581,51.625,51.664,40.373
0.72,-5.92,51.603,51.612,51.554,51.539,51.533,51.58,51.597,51.636,51.672,40.294
0.8,-5.92,51.65,51.657,51.596,51.578,51.559,51.601,51.613,51.648,51.681,40.214
0.88,-5.92,51.697,51.702,51.637,51.616,51.592,51.621,51.629,51.659,51.689,40.132
0.96,-5.92,51.743,51.747,51.678,51.654,51.624,51.647,51.643,51.669,51.696,40.049
1.04,-5.92,51.792,51.792,51.719,51.69,51.655,51.673,51.661,51.679,51.702,39.965
1.12,-5.92,51.841,51.84,51.761,51.727,51.685,51.698,51.681,51.689,51.709,39.88
1.2,-5.92,51.884,51.886,51.804,51.763,51.715,51.722,51.7,51.701,51.715,39.794
1.28,-5.92,51.869,51.91,51.845,51.801,51.744,51.745,51.717,51.714,51.722,39.707
1.36,-5.92,51.873,51.903,51.857,51.839,51.752,51.77,51.739,51.734,51.74,39.619
1.44,-5.92,51.902,51.912,51.849,51.875,51.757,51.799,51.765,51.758,51.762,39.53
1.52,-5.92,51.931,51.939,51.858,51.872,51.776,51.816,51.791,51.781,51.784,39.44
1.6,-5.92,51.958,51.966,51.881,51.878,51.805,51.809,51.815,51.803,51.805,39.349
1.68,-5.92,51.983,51.991,51.903,51.898,51.82,51.801,51.834,51.822,51.823,39.257
1.76,-5.92,52.008,52.014,51.924,51.916,51.834,51.811,51.827,51.839,51.839,39.164
1.84,-5.92,52.031,52.037,51.943,51.934,51.847,51.82,51.808,51.855,51.855,39.071
1.92,-5.92,52.054,52.06,51.962,51.951,51.859,51.828,51.801,51.87,51.87,38.976
2,-5.92,52.076,52.081,51.98,51.966,51.87,51.835,51.804,51.862,51.884,38.881
2.08,-5.92,52.096,52.101,51.997,51.981,51.88,51.841,51.805,51.837,51.897,38.786
2.16,-5.92,52.117,52.121,52.013,51.995,51.89,51.846,51.806,51.822,51.895,38.689
2.24,-5.92,52.137,52.14,52.029,52.009,51.898,51.85,51.805,51.818,51.866,38.592
2.32,-5.92,52.156,52.159,52.044,52.021,51.906,51.853,51.804,51.813,51.842,38.494
2.4,-5.92,52.175,52.177,52.059,52.034,51.914,51.856,51.802,51.807,51.834,38.396
2.48,-5.92,52.193,52.195,52.073,52.046,51.92,51.859,51.799,51.8,51.825,38.297
2.56,-5.92,52.211,52.212,52.087,52.058,51.927,51.861,51.795,51.792,51.815,38.198
2.64,-5.92,52.229,52.23,52.101,52.069,51.933,51.862,51.792,51.784,51.804,38.098
2.72,-5.92,52.247,52.247,52.114,52.08,51.939,51.863,51.788,51.775,51.793,37.998
2.8,-5.92,52.265,52.264,52.128,52.091,51.945,51.864,51.783,51.766,51.781,37.897
2.88,-5.92,52.283,52.281,52.141,52.102,51.95,51.865,51.778,51.757,51.769,37.796
2.96,-5.92,52.301,52.298,52.155,52.113,51.956,51.865,51.773,51.747,51.757,37.694
3.04,-5.92,52.322,52.321,52.169,52.125,51.962,51.866,51.768,51.737,51.744,37.593
3.12,-5.92,52.351,52.351,52.184,52.136,51.968,51.867,51.763,51.727,51.731,37.49
3.2,-5.92,52.38,52.381,52.198,52.148,51.973,51.868,51.758,51.717,51.718,37.388
3.28,-5.92,52.41,52.412,52.213,52.16,51.98,51.869,51.753,51.707,51.705,37.285
3.36,-5.92,52.441,52.443,52.228,52.172,51.986,51.871,51.748,51.697,51.692,37.182
3.44,-5.92,52.472,52.475,52.247,52.185,51.994,51.872,51.744,51.688,51.679,37.079
3.52,-5.92,52.503,52.507,52.273,52.199,52.002,51.874,51.74,51.678,51.667,36.976
3.6,-5.92,52.534,52.54,52.299,52.223,52.011,51.877,51.736,51.669,51.654,36.872
3.68,-5.92,52.566,52.573,52.326,52.249,52.02,51.88,51.733,51.66,51.642,36.769
3.76,-5.92,52.599,52.606,52.353,52.275,52.03,51.884,51.73,51.651,51.63,36.665
3.84,-5.92,52.622,52.639,52.381,52.302,52.04,51.888,51.727,51.643,51.619,36.561
3.92,-5.92,52.643,52.664,52.41,52.33,52.051,51.892,51.726,51.636,51.608,36.457
