X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
3.04,-5.92,51.749,51.751,51.625,51.596,51.467,51.402,51.337,51.333,51.354,37.574
3.12,-5.92,51.754,51.755,51.627,51.596,51.461,51.392,51.322,51.314,51.333,37.472
3.2,-5.92,51.759,51.76,51.628,51.595,51.455,51.381,51.307,51.294,51.311,37.369
3.28,-5.92,51.764,51.764,51.629,51.594,51.449,51.371,51.291,51.275,51.289,37.266
3.36,-5.92,51.77,51.769,51.63,51.593,51.443,51.361,51.276,51.255,51.267,37.163
3.44,-5.92,51.775,51.774,51.631,51.592,51.438,51.35,51.26,51.235,51.244,37.06
3.52,-5.92,51.781,51.778,51.634,51.591,51.432,51.34,51.245,51.215,51.222,36.956
3.6,-5.92,51.786,51.783,51.636,51.59,51.426,51.33,51.229,51.195,51.199,36.853
3.68,-5.92,51.8,51.8,51.638,51.59,51.421,51.32,51.213,51.175,51.176,36.749
3.76,-5.92,51.817,51.818,51.641,51.59,51.416,51.31,51.198,51.155,51.153,36.645
3.84,-5.92,51.834,51.836,51.644,51.591,51.411,51.301,51.183,51.135,51.13,36.541
3.92,-5.92,51.852,51.855,51.647,51.591,51.406,51.292,51.168,51.115,51.108,36.437
